6430,0.01,-0.03,-1.05
6482,0.03,-0.02,-1.05
6535,0.02,-0.02,-1.06
6587,0.03,-0.02,-1.05
6639,0.03,-0.01,-1.04
6691,0.02,-0.02,-1.04
6744,0.02,-0.03,-1.05
6796,0.00,-0.03,-1.05
6848,0.03,-0.01,-1.06
6900,0.01,-0.04,-1.07
6952,0.05,0.02,-1.07
7005,0.02,-0.02,-1.05
7057,0.01,-0.03,-1.05
7109,0.04,-0.01,-1.05
7162,0.03,-0.02,-1.05
7215,0.04,-0.03,-1.04
7267,0.01,-0.03,-1.05
7319,0.02,-0.02,-1.04
7371,0.02,-0.02,-1.05
7424,0.02,-0.02,-1.06
7476,0.02,-0.02,-1.05
7528,0.04,-0.02,-1.05
7580,0.03,-0.02,-1.06
7632,0.02,-0.01,-1.05
7685,0.03,-0.02,-1.06
7737,0.02,-0.02,-1.05
7789,0.03,-0.02,-1.05
7841,0.02,-0.03,-1.04
7894,0.03,-0.02,-1.05
7946,0.04,-0.01,-1.05
7998,0.05,-0.01,-1.05
8051,0.03,-0.02,-1.05
8103,0.04,-0.01,-1.05
8156,0.05,-0.01,-1.04
8208,0.00,-0.03,-1.06
8260,0.02,-0.02,-1.05
8312,0.01,-0.03,-1.05
8365,0.03,-0.02,-1.06
8417,0.02,-0.02,-1.05
8469,0.01,-0.03,-1.06
8521,0.04,-0.02,-1.05
8573,0.04,-0.02,-1.06
8626,0.02,-0.02,-1.05
8678,0.02,-0.03,-1.05
8730,0.02,-0.03,-1.05
8782,0.01,-0.02,-1.05
8835,0.02,-0.03,-1.05
8887,0.04,-0.01,-1.05
8940,0.02,-0.02,-1.06
8992,0.01,-0.02,-1.05
9044,0.01,-0.02,-1.05
9097,0.04,-0.02,-1.05
9149,0.04,-0.01,-1.05
9201,0.03,-0.02,-1.05
9253,0.04,-0.02,-1.05
9306,0.04,-0.02,-1.05
9358,0.01,-0.02,-1.04
9410,0.03,-0.01,-1.05
9462,0.04,-0.02,-1.06
9515,0.04,-0.01,-1.05
9567,0.01,-0.02,-1.06
